"nut":
"k": turbulencia
"p": presion
"epsilon"
"U:0" = U_x (paralelo al viento)
"U:1" = U_y
"U:2" = U_z
"Points:0" = coordenada_x
"Points:1" = coordenada_y
"Points:2" = coordenada_z (vale siempre lo mismo ya estos son datos para un plano en z)

"nut","k","p","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.027352,0.54631,0,0.98522,7.9095,-0.036376,-0.0011147,11.15,1.6838,0.817
0.027193,0.54557,0.01583,0.98845,7.8931,-0.036727,-0.0011513,11.02,1.6838,0.817
0.028609,0.60665,0,1.158,8.7825,-0.041971,0.0010428,11.15,1.8133,0.817
0.02854,0.60835,0.014756,1.1674,8.775,-0.042716,0.0010159,11.02,1.8133,0.817
0.018756,0.38704,0,0.72197,9.692,-0.033201,0.0022041,11.15,1.9429,0.817
0.018668,0.3872,0.015228,0.72606,9.6933,-0.033557,0.0021881,11.02,1.9429,0.817
0.005955,0.10753,0,0.17578,10.362,-0.022311,0.0027084,11.15,2.0724,0.817
0.0058829,0.1066,0.014607,0.17492,10.365,-0.022205,0.002702,11.02,2.0724,0.817
0.0011607,0.0084593,0,0.0091526,10.574,-0.01804,0.0024995,11.15,2.2019,0.817
0.0011582,0.0083086,0.014768,0.0089626,10.574,-0.017889,0.002495,11.02,2.2019,0.817
0.00098311,0.0023212,0,0.00053273,10.587,-0.016816,0.0022454,11.15,2.3314,0.817
0.0009996,0.0023144,0.015798,0.00051931,10.586,-0.0167,0.0022401,11.02,2.3314,0.817
0.00070192,0.0076717,0,0.011418,10.71,-0.015066,0.0021649,11.15,2.461,0.817
0.00070532,0.0075235,0.016641,0.011083,10.706,-0.015146,0.0021605,11.02,2.461,0.817
0.0035071,0.10099,0,0.26513,10.335,-0.0204,0.0018443,11.15,2.5905,0.817
0.0034806,0.09957,0.016764,0.2597,10.339,-0.020665,0.0018395,11.02,2.5905,0.817
0.00066661,0.18636,0.013237,0.49787,0,0,0,11.02,2.72,0.817
0.0034968,0.18891,-0.003771,0.50807,4.9239,-0.014683,0.00083469,11.15,2.72,0.817
0.0094952,0.13099,0.013724,0.16743,6.6804,-0.0048993,-0.0060843,10.891,1.4248,0.817
0.017464,0.30868,0.013564,0.49695,7.1035,-0.020593,-0.0039932,10.891,1.5543,0.817
0.026864,0.54385,0.019407,0.99451,7.8675,-0.036761,-0.0011852,10.891,1.6838,0.817
0.028396,0.61166,0.023171,1.1861,8.7633,-0.043147,0.00099572,10.891,1.8133,0.817
0.018487,0.38745,0.029172,0.73421,9.6955,-0.033659,0.0021733,10.891,1.9429,0.817
0.0057383,0.10474,0.030195,0.17313,10.369,-0.02205,0.0026912,10.891,2.0724,0.817
0.0011537,0.0080127,0.029191,0.0085872,10.573,-0.017798,0.0024862,10.891,2.2019,0.817
0.0010333,0.0023012,0.029463,0.00049326,10.583,-0.016588,0.0022297,10.891,2.3314,0.817
0.0007127,0.0072264,0.030481,0.01041,10.701,-0.014967,0.0021513,10.891,2.461,0.817
0.0034275,0.096729,0.035877,0.24889,10.345,-0.020362,0.0018316,10.891,2.5905,0.817
0.00065821,0.18125,0.036326,0.47755,0,0,0,10.891,2.72,0.817
0.0091171,0.12476,0.030595,0.15869,6.664,-0.0047417,-0.0061346,10.761,1.4248,0.817
0.016957,0.30117,0.031589,0.48758,7.0801,-0.020179,-0.0040287,10.761,1.5543,0.817
0.026522,0.54183,0.037451,1.0001,7.8468,-0.036418,-0.0011983,10.761,1.6838,0.817
0.028246,0.61489,0.039222,1.205,8.7538,-0.043012,0.00098932,10.761,1.8133,0.817
0.018303,0.38764,0.042806,0.74242,9.6974,-0.033439,0.0021649,10.761,1.9429,0.817
0.0055938,0.10284,0.043472,0.17126,10.373,-0.02191,0.0026799,10.761,2.0724,0.817
0.0011506,0.0077279,0.043544,0.0082212,10.572,-0.017801,0.002476,10.761,2.2019,0.817
0.0010682,0.0022887,0.044268,0.00046878,10.582,-0.016513,0.002218,10.761,2.3314,0.817
0.00072149,0.0069393,0.04617,0.0097658,10.696,-0.014618,0.0021402,10.761,2.461,0.817
0.003374,0.093898,0.048736,0.23824,10.35,-0.019716,0.0018222,10.761,2.5905,0.817
0.00064969,0.17614,0.045346,0.4575,0,0,0,10.761,2.72,0.817
0.00876,0.11874,0.043779,0.15015,6.6464,-0.0044756,-0.0061916,10.631,1.4248,0.817
0.016453,0.29356,0.044817,0.47784,7.0547,-0.01967,-0.0040745,10.631,1.5543,0.817
0.026174,0.53961,0.050904,1.0054,7.824,-0.036263,-0.0012263,10.631,1.6838,0.817
0.028094,0.61811,0.052769,1.2243,8.7434,-0.043245,0.00096623,10.631,1.8133,0.817
0.018118,0.3878,0.056304,0.75073,9.6994,-0.033434,0.0021474,10.631,1.9429,0.817
0.0054502,0.10092,0.057045,0.16932,10.376,-0.021732,0.0026658,10.631,2.0724,0.817
0.0011488,0.0074542,0.057155,0.0078648,10.572,-0.017713,0.0024641,10.631,2.2019,0.817
0.0011045,0.0022767,0.057983,0.00044575,10.58,-0.016367,0.0022045,10.631,2.3314,0.817
0.00073185,0.006668,0.060055,0.0091652,10.692,-0.014403,0.0021272,10.631,2.461,0.817
0.0033206,0.091094,0.061961,0.22782,10.355,-0.019481,0.0018095,10.631,2.5905,0.817
0.00064107,0.17106,0.057754,0.43783,0,0,0,10.631,2.72,0.817
0.0084246,0.11295,0.05742,0.14184,6.6301,-0.0042247,-0.0062418,10.502,1.4248,0.817
0.015952,0.28585,0.058405,0.4677,7.0302,-0.019143,-0.0041166,10.502,1.5543,0.817
0.025819,0.53713,0.064447,1.0102,7.8014,-0.036038,-0.0012525,10.502,1.6838,0.817
0.027939,0.62125,0.066132,1.2436,8.7332,-0.043418,0.00094331,10.502,1.8133,0.817
0.017932,0.38791,0.069356,0.75907,9.7016,-0.033391,0.0021297,10.502,1.9429,0.817
0.0053076,0.098981,0.07006,0.1673,10.38,-0.021554,0.0026505,10.502,2.0724,0.817
0.0011482,0.0071915,0.070199,0.0075181,10.571,-0.017641,0.0024514,10.502,2.2019,0.817
0.0011422,0.0022653,0.071102,0.00042409,10.578,-0.016224,0.0021902,10.502,2.3314,0.817
0.00074373,0.0064076,0.073166,0.0085949,10.688,-0.014189,0.0021136,10.502,2.461,0.817
0.0032671,0.088313,0.074343,0.21763,10.36,-0.019238,0.0017961,10.502,2.5905,0.817
0.00063235,0.166,0.069432,0.41856,0,0,0,10.502,2.72,0.817
0.0081113,0.1074,0.070048,0.13378,6.6144,-0.0039747,-0.0062842,10.372,1.4248,0.817
0.015457,0.27806,0.070868,0.45719,7.0058,-0.018611,-0.0041548,10.372,1.5543,0.817
0.025456,0.5344,0.076881,1.0146,7.7784,-0.035831,-0.0012788,10.372,1.6838,0.817
0.027781,0.62433,0.078623,1.2631,8.7228,-0.043647,0.00091753,10.372,1.8133,0.817
0.017744,0.38798,0.081805,0.76747,9.704,-0.033383,0.0021099,10.372,1.9429,0.817
0.005166,0.097021,0.082538,0.16521,10.384,-0.021375,0.0026333,10.372,2.0724,0.817
0.0011488,0.0069396,0.082598,0.007181,10.571,-0.017563,0.0024373,10.372,2.2019,0.817
0.0011813,0.0022544,0.083525,0.00040373,10.577,-0.016078,0.0021752,10.372,2.3314,0.817
0.00075716,0.0061578,0.085544,0.0080538,10.684,-0.014013,0.0020997,10.372,2.461,0.817
0.0032136,0.085559,0.086375,0.20767,10.365,-0.019072,0.0017826,10.372,2.5905,0.817
0.00062355,0.16097,0.08119,0.39969,0,0,0,10.372,2.72,0.817
0.0078205,0.10209,0.082169,0.12598,6.5995,-0.0037367,-0.0063183,10.242,1.4248,0.817
0.014966,0.27019,0.082791,0.44632,6.9816,-0.018075,-0.0041877,10.242,1.5543,0.817
0.025086,0.53142,0.088722,1.0184,7.755,-0.035605,-0.0013026,10.242,1.6838,0.817
0.02762,0.62732,0.090505,1.2827,8.7123,-0.043879,0.00089135,10.242,1.8133,0.817
0.017555,0.388,0.093638,0.77591,9.7065,-0.033377,0.0020896,10.242,1.9429,0.817
0.0050255,0.095043,0.0944,0.16303,10.388,-0.021197,0.0026147,10.242,2.0724,0.817
0.0011506,0.0066986,0.094371,0.0068537,10.57,-0.017493,0.002422,10.242,2.2019,0.817
0.0012219,0.002244,0.095324,0.00038459,10.576,-0.015934,0.0021594,10.242,2.3314,0.817
0.00077221,0.0059175,0.097301,0.0075393,10.679,-0.01385,0.0020856,10.242,2.461,0.817
0.0031601,0.082834,0.097903,0.19796,10.37,-0.018922,0.0017698,10.242,2.5905,0.817
0.00061466,0.15598,0.092572,0.38126,0,0,0,10.242,2.72,0.817
0.0075524,0.097023,0.09367,0.11846,6.5854,-0.0035104,-0.0063463,10.113,1.4248,0.817
0.014482,0.26226,0.094096,0.43512,6.9576,-0.017538,-0.004216,10.113,1.5543,0.817
0.024709,0.52817,0.099933,1.0218,7.7313,-0.035369,-0.001324,10.113,1.6838,0.817
0.027455,0.63023,0.10178,1.3024,8.7017,-0.044127,0.000865,10.113,1.8133,0.817
0.017365,0.38797,0.10487,0.78439,9.7092,-0.033383,0.0020692,10.113,1.9429,0.817
0.0048861,0.093046,0.10566,0.16078,10.393,-0.021021,0.0025953,10.113,2.0724,0.817
0.0011536,0.0064681,0.10553,0.0065362,10.57,-0.017428,0.0024059,10.113,2.2019,0.817
0.001264,0.0022341,0.10651,0.00036659,10.574,-0.015793,0.002143,10.113,2.3314,0.817
0.00078894,0.0056864,0.10847,0.0070501,10.675,-0.013701,0.0020716,10.113,2.461,0.817
0.0031065,0.080139,0.10894,0.18849,10.375,-0.018789,0.0017576,10.113,2.5905,0.817
0.00060569,0.15104,0.10355,0.36328,0,0,0,10.113,2.72,0.817
0.0073073,0.092208,0.10459,0.11122,6.572,-0.0032952,-0.0063714,9.9831,1.4248,0.817
0.014004,0.25429,0.10484,0.42359,6.934,-0.017,-0.0042418,9.9831,1.5543,0.817
0.024325,0.52467,0.11058,1.0245,7.7072,-0.035117,-0.0013435,9.9831,1.6838,0.817
0.027286,0.63302,0.11249,1.3222,8.6909,-0.044384,0.00083897,9.9831,1.8133,0.817
0.017174,0.38789,0.11555,0.79289,9.712,-0.033396,0.0020497,9.9831,1.9429,0.817
0.0047479,0.091031,0.11636,0.15844,10.397,-0.020847,0.0025759,9.9831,2.0724,0.817
0.0011577,0.0062482,0.1161,0.0062287,10.569,-0.017371,0.0023898,9.9831,2.2019,0.817
0.0013076,0.0022246,0.1171,0.00034966,10.573,-0.015652,0.0021266,9.9831,2.3314,0.817
0.00080743,0.0054641,0.11905,0.0065851,10.671,-0.013558,0.0020577,9.9831,2.461,0.817
0.003053,0.077477,0.11944,0.17928,10.38,-0.018663,0.001746,9.9831,2.5905,0.817
0.00059666,0.14614,0.11405,0.34576,0,0,0,9.9831,2.72,0.817
0.0070852,0.087645,0.11487,0.10428,6.5594,-0.0030893,-0.0063963,9.8535,1.4248,0.817
0.013535,0.24628,0.11498,0.41176,6.9106,-0.016459,-0.0042672,9.8535,1.5543,0.817
0.023935,0.52088,0.12065,1.0267,7.6827,-0.034847,-0.0013623,9.8535,1.6838,0.817
0.027113,0.63569,0.12266,1.3419,8.6799,-0.04465,0.00081326,9.8535,1.8133,0.817
0.016981,0.38775,0.12568,0.8014,9.715,-0.033418,0.0020318,9.8535,1.9429,0.817
0.0046111,0.089001,0.1265,0.15603,10.401,-0.020675,0.0025577,9.8535,2.0724,0.817
0.0011628,0.0060386,0.1261,0.0059311,10.569,-0.017321,0.0023746,9.8535,2.2019,0.817
0.0013529,0.0022155,0.12712,0.00033376,10.572,-0.015512,0.0021107,9.8535,2.3314,0.817
0.00082776,0.0052504,0.12907,0.0061435,10.667,-0.013422,0.0020442,9.8535,2.461,0.817
0.0029995,0.07485,0.12939,0.17033,10.385,-0.01854,0.0017348,9.8535,2.5905,0.817
0.00058755,0.1413,0.12404,0.32872,0,0,0,9.8535,2.72,0.817
0.0068862,0.083331,0.12453,0.097636,6.5475,-0.002892,-0.0064219,9.7238,1.4248,0.817
0.013074,0.23825,0.12452,0.39966,6.8876,-0.015913,-0.0042934,9.7238,1.5543,0.817
0.023537,0.51683,0.13013,1.0283,7.6578,-0.034556,-0.0013812,9.7238,1.6838,0.817
0.026936,0.63822,0.13226,1.3615,8.6688,-0.044923,0.00078756,9.7238,1.8133,0.817
0.016787,0.38754,0.13526,0.80991,9.7181,-0.033448,0.0020158,9.7238,1.9429,0.817
0.0044756,0.086954,0.1361,0.15353,10.406,-0.020506,0.002541,9.7238,2.0724,0.817
0.0011691,0.0058392,0.13555,0.0056435,10.569,-0.017279,0.0023609,9.7238,2.2019,0.817
0.0013998,0.0022068,0.13659,0.00031882,10.57,-0.015373,0.0020959,9.7238,2.3314,0.817
0.00084998,0.0050451,0.13852,0.0057243,10.663,-0.013291,0.0020311,9.7238,2.461,0.817
0.0029462,0.07226,0.13878,0.16164,10.389,-0.018418,0.0017239,9.7238,2.5905,0.817
0.00057839,0.13651,0.13349,0.31216,0,0,0,9.7238,2.72,0.817
0.0067103,0.079264,0.13354,0.091291,6.5364,-0.0027036,-0.0064471,9.5942,1.4248,0.817
0.012622,0.23022,0.13342,0.38729,6.8649,-0.015363,-0.0043199,9.5942,1.5543,0.817
0.023134,0.51249,0.13898,1.0292,7.6326,-0.034241,-0.0014006,9.5942,1.6838,0.817
0.026753,0.64058,0.14126,1.381,8.6575,-0.045199,0.00076137,9.5942,1.8133,0.817
0.016592,0.38727,0.14428,0.81841,9.7214,-0.033486,0.0020013,9.5942,1.9429,0.817
0.0043416,0.084893,0.14515,0.15096,10.41,-0.020338,0.0025257,9.5942,2.0724,0.817
0.0011763,0.0056499,0.14445,0.0053659,10.568,-0.017245,0.0023487,9.5942,2.2019,0.817
0.0014485,0.0021985,0.1455,0.00030479,10.569,-0.015235,0.0020823,9.5942,2.3314,0.817
0.00087419,0.004848,0.14741,0.005327,10.659,-0.013165,0.0020186,9.5942,2.461,0.817
0.0028929,0.069709,0.14762,0.15323,10.394,-0.018296,0.0017132,9.5942,2.5905,0.817
0.00056917,0.13179,0.1424,0.29611,0,0,0,9.5942,2.72,0.817
0.0065574,0.075442,0.14195,0.085248,6.5259,-0.0025262,-0.0064697,9.4645,1.4248,0.817
0.01218,0.22219,0.14171,0.37468,6.8426,-0.01481,-0.0043455,9.4645,1.5543,0.817
0.022724,0.50787,0.1472,1.0295,7.607,-0.0339,-0.0014204,9.4645,1.6838,0.817
0.026565,0.64276,0.14965,1.4003,8.6459,-0.045477,0.00073418,9.4645,1.8133,0.817
0.016396,0.38694,0.1527,0.82688,9.7248,-0.033529,0.0019876,9.4645,1.9429,0.817
0.0042092,0.082818,0.15363,0.1483,10.415,-0.02017,0.0025111,9.4645,2.0724,0.817
0.0011844,0.0054703,0.15279,0.0050984,10.568,-0.017218,0.0023374,9.4645,2.2019,0.817
0.0014988,0.0021906,0.15385,0.00029163,10.568,-0.015096,0.0020696,9.4645,2.3314,0.817
0.00090043,0.0046589,0.15575,0.0049506,10.655,-0.013043,0.0020065,9.4645,2.461,0.817
0.0028398,0.0672,0.1559,0.14509,10.399,-0.018174,0.0017027,9.4645,2.5905,0.817
0.0005599,0.12713,0.15076,0.28056,0,0,0,9.4645,2.72,0.817
0.0064277,0.07186,0.14978,0.079506,6.5162,-0.0023621,-0.0064876,9.3349,1.4248,0.817
0.011749,0.21418,0.1494,0.36186,6.8206,-0.014257,-0.0043683,9.3349,1.5543,0.817
0.022309,0.50296,0.15479,1.029,7.5811,-0.033532,-0.0014399,9.3349,1.6838,0.817
0.026371,0.64473,0.15741,1.4193,8.6341,-0.045757,0.00070574,9.3349,1.8133,0.817
0.016198,0.38652,0.16051,0.83529,9.7284,-0.033578,0.001974,9.3349,1.9429,0.817
0.0040784,0.08073,0.16151,0.14556,10.419,-0.02,0.0024964,9.3349,2.0724,0.817
0.0011935,0.0053004,0.16055,0.0048408,10.568,-0.017197,0.0023265,9.3349,2.2019,0.817
0.001551,0.002183,0.16165,0.00027928,10.567,-0.014957,0.0020574,9.3349,2.3314,0.817
0.00092879,0.0044776,0.16354,0.0045946,10.651,-0.012926,0.001995,9.3349,2.461,0.817
0.0027869,0.064733,0.16362,0.13722,10.403,-0.018049,0.0016925,9.3349,2.5905,0.817
0.00055059,0.12255,0.15859,0.26553,0,0,0,9.3349,2.72,0.817
0.0063209,0.068515,0.15703,0.074064,6.5071,-0.0022128,-0.0064998,9.2052,1.4248,0.817
0.011331,0.2062,0.15651,0.34886,6.7991,-0.013706,-0.0043874,9.2052,1.5543,0.817
0.021888,0.49776,0.16179,1.0277,7.5547,-0.03314,-0.0014588,9.2052,1.6838,0.817
0.026171,0.64647,0.16455,1.438,8.6221,-0.046037,0.00067607,9.2052,1.8133,0.817
0.015999,0.38603,0.16771,0.84362,9.7322,-0.033632,0.0019602,9.2052,1.9429,0.817
0.0039493,0.078631,0.1688,0.14274,10.424,-0.019828,0.0024812,9.2052,2.0724,0.817
0.0012034,0.0051399,0.16773,0.0045933,10.567,-0.017181,0.0023156,9.2052,2.2019,0.817
0.0016049,0.0021758,0.16887,0.00026772,10.566,-0.014817,0.0020456,9.2052,2.3314,0.817
0.00095932,0.0043039,0.17076,0.0042581,10.648,-0.012812,0.0019838,9.2052,2.461,0.817
0.0027343,0.062312,0.17078,0.12963,10.408,-0.017922,0.0016829,9.2052,2.5905,0.817
0.00054125,0.11804,0.16586,0.25101,0,0,0,9.2052,2.72,0.817
0.0062372,0.0654,0.1637,0.068919,6.4987,-0.0020792,-0.0065066,9.0756,1.4248,0.817
0.010924,0.19828,0.16305,0.3357,6.778,-0.013159,-0.0044025,9.0756,1.5543,0.817
0.021463,0.49226,0.16818,1.0257,7.5281,-0.032722,-0.0014766,9.0756,1.6838,0.817
0.025964,0.64794,0.1711,1.4561,8.6098,-0.046319,0.00064552,9.0756,1.8133,0.817
0.015798,0.38544,0.17432,0.85185,9.7361,-0.033692,0.0019463,9.0756,1.9429,0.817
0.003822,0.076522,0.17549,0.13984,10.429,-0.019653,0.0024656,9.0756,2.0724,0.817
0.0012142,0.0049885,0.17431,0.0043558,10.567,-0.01717,0.0023044,9.0756,2.2019,0.817
0.0016606,0.002169,0.1755,0.00025689,10.566,-0.014674,0.002034,9.0756,2.3314,0.817
0.00099208,0.0041377,0.1774,0.0039406,10.644,-0.012701,0.0019729,9.0756,2.461,0.817
0.0026819,0.059937,0.17737,0.12233,10.412,-0.017791,0.001674,9.0756,2.5905,0.817
0.00053187,0.11361,0.17258,0.23701,0,0,0,9.0756,2.72,0.817
0.0061763,0.062509,0.16977,0.064066,6.4909,-0.0019612,-0.006509,8.9459,1.4248,0.817
0.010532,0.19042,0.16899,0.32242,6.7574,-0.012616,-0.0044137,8.9459,1.5543,0.817
0.021033,0.48647,0.17399,1.0227,7.5011,-0.032277,-0.0014933,8.9459,1.6838,0.817
0.02575,0.64913,0.17705,1.4738,8.5973,-0.046601,0.00061461,8.9459,1.8133,0.817
0.015597,0.38477,0.18035,0.85995,9.7402,-0.033758,0.001933,8.9459,1.9429,0.817
0.0036966,0.074403,0.18159,0.13685,10.434,-0.019475,0.0024499,8.9459,2.0724,0.817
0.0012258,0.0048462,0.1803,0.0041282,10.567,-0.017163,0.0022933,8.9459,2.2019,0.817
0.0017182,0.0021625,0.18154,0.00024675,10.565,-0.014528,0.0020226,8.9459,2.3314,0.817
0.0010271,0.0039787,0.18346,0.0036412,10.64,-0.012593,0.0019624,8.9459,2.461,0.817
0.0026299,0.05761,0.18338,0.1153,10.417,-0.017656,0.0016658,8.9459,2.5905,0.817
0.00052247,0.10926,0.17875,0.22354,0,0,0,8.9459,2.72,0.817
0.0061383,0.059833,0.17522,0.0595,6.4837,-0.0018585,-0.0065075,8.8163,1.4248,0.817
0.010154,0.18265,0.17433,0.30904,6.7373,-0.012078,-0.0044212,8.8163,1.5543,0.817
0.020598,0.48037,0.17921,1.0189,7.4737,-0.031805,-0.0015088,8.8163,1.6838,0.817
0.025527,0.65001,0.18241,1.4907,8.5844,-0.046883,0.00058381,8.8163,1.8133,0.817
0.015393,0.38399,0.18579,0.86788,9.7445,-0.03383,0.0019207,8.8163,1.9429,0.817
0.0035732,0.072277,0.1871,0.13378,10.438,-0.019294,0.0024348,8.8163,2.0724,0.817
0.0012382,0.0047125,0.1857,0.0039106,10.567,-0.017161,0.0022828,8.8163,2.2019,0.817
0.0017776,0.0021563,0.18699,0.00023728,10.564,-0.014379,0.0020118,8.8163,2.3314,0.817
0.0010645,0.003827,0.18894,0.0033594,10.636,-0.012487,0.0019524,8.8163,2.461,0.817
0.0025782,0.055333,0.18881,0.10855,10.421,-0.017516,0.0016584,8.8163,2.5905,0.817
0.00051306,0.105,0.18434,0.21058,0,0,0,8.8163,2.72,0.817
0.0061231,0.057366,0.18005,0.055213,6.4772,-0.0017713,-0.0065021,8.6866,1.4248,0.817
0.0097925,0.17497,0.17906,0.2956,6.7177,-0.011544,-0.0044249,8.6866,1.5543,0.817
0.02016,0.47397,0.1838,1.0141,7.4461,-0.031303,-0.001523,8.6866,1.6838,0.817
0.025297,0.65053,0.18717,1.5068,8.5713,-0.047163,0.00055343,8.6866,1.8133,0.817
0.015189,0.3831,0.19066,0.87561,9.7489,-0.033909,0.0019098,8.6866,1.9429,0.817
0.0034518,0.070144,0.19204,0.13063,10.443,-0.01911,0.0024207,8.6866,2.0724,0.817
0.0012512,0.0045874,0.19052,0.0037029,10.567,-0.017163,0.002273,8.6866,2.2019,0.817
0.0018387,0.0021505,0.19186,0.00022843,10.563,-0.014227,0.0020018,8.6866,2.3314,0.817
0.0011041,0.0036821,0.19383,0.0030944,10.632,-0.012383,0.0019431,8.6866,2.461,0.817
0.002527,0.053106,0.19365,0.10207,10.425,-0.01737,0.0016518,8.6866,2.5905,0.817
0.00050363,0.10082,0.18937,0.19815,0,0,0,8.6866,2.72,0.817
0.0061305,0.055097,0.18423,0.051197,6.4712,-0.0017,-0.0064921,8.557,1.4248,0.817
0.0094471,0.1674,0.18316,0.28213,6.6986,-0.011015,-0.0044242,8.557,1.5543,0.817
0.019719,0.46727,0.18777,1.0084,7.4181,-0.030771,-0.0015358,8.557,1.6838,0.817
0.025057,0.65068,0.1913,1.522,8.5577,-0.04744,0.00052361,8.557,1.8133,0.817
0.014982,0.38209,0.19492,0.8831,9.7534,-0.033994,0.0019002,8.557,1.9429,0.817
0.0033326,0.068005,0.19638,0.1274,10.448,-0.018923,0.0024077,8.557,2.0724,0.817
0.0012649,0.0044704,0.19475,0.003505,10.567,-0.017169,0.0022645,8.557,2.2019,0.817
0.0019016,0.0021451,0.19614,0.00022018,10.563,-0.014072,0.001993,8.557,2.3314,0.817
0.0011461,0.0035441,0.19814,0.0028456,10.629,-0.01228,0.0019347,8.557,2.461,0.817
0.0024762,0.050932,0.19791,0.09587,10.43,-0.017218,0.0016463,8.557,2.5905,0.817
0.0004942,0.096741,0.19382,0.18624,0,0,0,8.557,2.72,0.817
0.0061606,0.053018,0.18778,0.047442,6.4658,-0.0016449,-0.0064769,8.4273,1.4248,0.817
0.0091195,0.15996,0.18662,0.26867,6.6802,-0.010491,-0.0044186,8.4273,1.5543,0.817
0.019276,0.46026,0.19109,1.0016,7.3899,-0.030208,-0.0015469,8.4273,1.6838,0.817
0.024808,0.65041,0.19479,1.5362,8.5439,-0.047712,0.00049447,8.4273,1.8133,0.817
0.014774,0.38095,0.19858,0.89029,9.7582,-0.034083,0.001892,8.4273,1.9429,0.817
0.0032156,0.065863,0.20012,0.12408,10.453,-0.018731,0.002396,8.4273,2.0724,0.817
0.0012793,0.0043614,0.1984,0.0033169,10.566,-0.017179,0.0022573,8.4273,2.2019,0.817
0.0019662,0.00214,0.19984,0.00021249,10.562,-0.013912,0.0019858,8.4273,2.3314,0.817
0.0011905,0.0034126,0.20188,0.0026123,10.625,-0.01218,0.0019277,8.4273,2.461,0.817
0.002426,0.04881,0.20159,0.089941,10.434,-0.017058,0.0016422,8.4273,2.5905,0.817
0.00048477,0.09275,0.19773,0.17483,0,0,0,8.4273,2.72,0.817
0.0088105,0.15265,0.18943,0.25524,6.6623,-0.0099723,-0.0044076,8.2977,1.5543,0.817
0.01883,0.45293,0.19375,0.99368,7.3614,-0.029613,-0.0015561,8.2977,1.6838,0.817
0.024549,0.64968,0.19762,1.5491,8.5296,-0.047977,0.00046624,8.2977,1.8133,0.817
0.014565,0.37967,0.2016,0.89714,9.7631,-0.034176,0.0018851,8.2977,1.9429,0.817
0.0031009,0.063718,0.20326,0.12069,10.458,-0.018533,0.0023856,8.2977,2.0724,0.817
0.0012943,0.0042601,0.20145,0.0031384,10.566,-0.017191,0.0022516,8.2977,2.2019,0.817
0.0020324,0.0021352,0.20297,0.00020533,10.562,-0.013748,0.0019805,8.2977,2.3314,0.817
0.001237,0.0032876,0.20504,0.0023938,10.621,-0.012081,0.0019224,8.2977,2.461,0.817
0.0023763,0.046743,0.20471,0.08428,10.438,-0.016891,0.0016399,8.2977,2.5905,0.817
0.00047535,0.088855,0.20109,0.16394,0,0,0,8.2977,2.72,0.817
0.0085213,0.14551,0.19157,0.24189,6.6451,-0.0094597,-0.0043908,8.168,1.5543,0.817
0.018382,0.4453,0.19575,0.98464,7.3326,-0.028986,-0.0015631,8.168,1.6838,0.817
0.024279,0.64847,0.19978,1.5607,8.515,-0.048234,0.00043942,8.168,1.8133,0.817
0.014353,0.37824,0.204,0.90358,9.7682,-0.034271,0.0018798,8.168,1.9429,0.817
0.0029886,0.061572,0.20577,0.11721,10.464,-0.018327,0.0023769,8.168,2.0724,0.817
0.0013098,0.0041663,0.20392,0.0029696,10.566,-0.017203,0.0022479,8.168,2.2019,0.817
0.0021001,0.0021308,0.20553,0.00019867,10.561,-0.013577,0.0019774,8.168,2.3314,0.817
0.0012858,0.0031688,0.20766,0.0021894,10.618,-0.011983,0.0019193,8.168,2.461,0.817
0.0023273,0.04473,0.20728,0.078882,10.442,-0.016715,0.0016399,8.168,2.5905,0.817
0.00046594,0.085057,0.20392,0.15354,0,0,0,8.168,2.72,0.817
0.008253,0.13853,0.19303,0.22866,6.6285,-0.0089522,-0.0043678,8.0384,1.5543,0.817
0.017934,0.43734,0.19707,0.9744,7.3036,-0.028325,-0.0015672,8.0384,1.6838,0.817
0.023998,0.64674,0.20127,1.5708,8.5,-0.04848,0.00041476,8.0384,1.8133,0.817
0.01414,0.37664,0.20577,0.90955,9.7735,-0.034366,0.0018768,8.0384,1.9429,0.817
0.0028788,0.059427,0.20767,0.11366,10.469,-0.018113,0.0023705,8.0384,2.0724,0.817
0.0013258,0.0040795,0.20579,0.0028102,10.566,-0.017213,0.0022466,8.0384,2.2019,0.817
0.0021691,0.0021267,0.20752,0.00019249,10.561,-0.013398,0.0019771,8.0384,2.3314,0.817
0.0013367,0.0030561,0.20972,0.0019986,10.614,-0.011884,0.001919,8.0384,2.461,0.817
0.0022789,0.042772,0.20931,0.073743,10.446,-0.016528,0.0016428,8.0384,2.5905,0.817
0.00045656,0.081358,0.20625,0.14364,0,0,0,8.0384,2.72,0.817
0.0080067,0.13174,0.19378,0.21556,6.6126,-0.0084486,-0.0043382,7.9087,1.5543,0.817
0.017485,0.42908,0.19767,0.96291,7.2744,-0.02763,-0.0015679,7.9087,1.6838,0.817
0.023705,0.64444,0.20207,1.5792,8.4845,-0.048711,0.00039319,7.9087,1.8133,0.817
0.013925,0.37485,0.20689,0.91497,9.7789,-0.034458,0.0018766,7.9087,1.9429,0.817
0.0027715,0.057285,0.20895,0.11004,10.474,-0.017886,0.0023672,7.9087,2.0724,0.817
0.0013424,0.0039997,0.20708,0.0026603,10.567,-0.017219,0.0022485,7.9087,2.2019,0.817
0.0022391,0.002123,0.20895,0.00018675,10.561,-0.013209,0.0019802,7.9087,2.3314,0.817
